utc_datetime,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,updated_at,price_increase
2023-07-04 09:33:00,1970-01-01 00:28:08.463180,31007.1,31012.67,31007.1,31012.67,9.35901,1970-01-01 00:28:08.463239999,290205.780357,417,6.83463,211927.4050798,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:32:00,1970-01-01 00:28:08.463120,31010.98,31010.98,31007.1,31007.11,5.3295,1970-01-01 00:28:08.463179999,165269.2529707,344,1.31814,40875.0864664,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:31:00,1970-01-01 00:28:08.463060,31010.97,31010.98,31010.97,31010.98,4.19765,1970-01-01 00:28:08.463119999,130173.2162163,272,1.79958,55806.7393884,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:30:00,1970-01-01 00:28:08.463000,31020.61,31020.61,31010.97,31010.98,14.79736,1970-01-01 00:28:08.463059999,458964.4685414,494,2.25209,69858.4263085,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:29:00,1970-01-01 00:28:08.462940,31024.01,31024.01,31020.6,31020.61,11.31893,1970-01-01 00:28:08.462999999,351144.3595146,333,1.70497,52892.3046757,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:28:00,1970-01-01 00:28:08.462880,31024.0,31024.01,31024.0,31024.0,9.57676,1970-01-01 00:28:08.462939999,297109.4197921,341,1.75521,54453.6525921,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:27:00,1970-01-01 00:28:08.462820,31022.12,31034.55,31022.11,31024.0,33.2487,1970-01-01 00:28:08.462879999,1031650.0682887,603,18.56623,576071.2970289,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:26:00,1970-01-01 00:28:08.462760,31022.11,31022.12,31022.0,31022.11,7.29449,1970-01-01 00:28:08.462819999,226289.853561,399,4.48985,139284.1761364,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:25:00,1970-01-01 00:28:08.462700,31027.99,31030.0,31022.11,31022.12,13.02199,1970-01-01 00:28:08.462759999,404037.4370386,462,4.673,144993.9094365,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:24:00,1970-01-01 00:28:08.462640,31019.99,31028.54,31014.0,31027.99,35.59301,1970-01-01 00:28:08.462699999,1104129.2179181,730,21.15509,656240.4434518,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:23:00,1970-01-01 00:28:08.462580,30994.72,31019.99,30987.28,31019.99,35.13661,1970-01-01 00:28:08.462639999,1089228.3370158,837,27.01624,837476.9878354,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:22:00,1970-01-01 00:28:08.462520,30997.02,30997.02,30994.72,30994.72,8.44308,1970-01-01 00:28:08.462579999,261708.1575731,369,1.16243,36031.1754824,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:21:00,1970-01-01 00:28:08.462460,31009.65,31009.66,30997.01,30997.02,17.70811,1970-01-01 00:28:08.462519999,549019.7362904,481,2.0229,62719.9857185,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:20:00,1970-01-01 00:28:08.462400,31016.0,31016.01,31000.11,31009.66,12.99863,1970-01-01 00:28:08.462459999,403040.9242792,586,4.37483,135643.2169402,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:19:00,1970-01-01 00:28:08.462340,31024.99,31024.99,31016.0,31016.01,13.17053,1970-01-01 00:28:08.462399999,408572.458957,501,2.70745,83986.5981631,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:18:00,1970-01-01 00:28:08.462280,31041.13,31041.13,31022.62,31024.98,30.81278,1970-01-01 00:28:08.462339999,956088.394066,580,5.86218,181898.3870398,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:17:00,1970-01-01 00:28:08.462220,31031.35,31045.0,31031.34,31041.13,34.2995,1970-01-01 00:28:08.462279999,1064695.3551276,669,21.09226,654714.8508034,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:16:00,1970-01-01 00:28:08.462160,31007.56,31045.0,31003.11,31031.35,70.64775,1970-01-01 00:28:08.462219999,2192074.2163487,1665,37.73629,1170621.5548442,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:15:00,1970-01-01 00:28:08.462100,31002.51,31015.0,31002.5,31007.55,38.38784,1970-01-01 00:28:08.462159999,1190365.9345853,803,21.9751,681402.6536807,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:14:00,1970-01-01 00:28:08.462040,30987.39,31002.51,30987.38,31002.5,32.91157,1970-01-01 00:28:08.462099999,1020165.4567723,865,23.49543,728297.5483417,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:13:00,1970-01-01 00:28:08.461980,30970.78,30987.39,30970.78,30987.39,39.21231,1970-01-01 00:28:08.462039999,1214928.5567875,784,24.49454,758910.8281466,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:12:00,1970-01-01 00:28:08.461920,30964.98,30970.79,30964.98,30970.79,17.59658,1970-01-01 00:28:08.461979999,544916.736156,465,10.57758,327551.6326573,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:11:00,1970-01-01 00:28:08.461860,30944.44,30964.99,30944.44,30964.98,10.93799,1970-01-01 00:28:08.461919999,338542.6673204,606,9.34869,289350.319047,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:10:00,1970-01-01 00:28:08.461800,30944.45,30944.45,30944.44,30944.44,6.69584,1970-01-01 00:28:08.461859999,207199.064965,317,4.58354,141835.124353,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:09:00,1970-01-01 00:28:08.461740,30934.0,30948.33,30933.99,30944.45,14.07891,1970-01-01 00:28:08.461799999,435624.2473126,541,10.87762,336560.7406097,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:08:00,1970-01-01 00:28:08.461680,30916.63,30934.0,30916.62,30934.0,8.14434,1970-01-01 00:28:08.461739999,251881.4127188,454,6.50706,201246.2064738,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:07:00,1970-01-01 00:28:08.461620,30909.91,30916.63,30909.9,30916.63,19.38063,1970-01-01 00:28:08.461679999,599125.9366043,365,16.89337,522229.8728495,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:06:00,1970-01-01 00:28:08.461560,30905.25,30909.91,30894.81,30909.91,32.31013,1970-01-01 00:28:08.461619999,998350.3213819,553,20.28554,626790.6950041,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:05:00,1970-01-01 00:28:08.461500,30890.01,30905.26,30867.68,30905.25,68.51075,1970-01-01 00:28:08.461559999,2115573.1299799,2026,35.64897,1100870.9984817,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:04:00,1970-01-01 00:28:08.461440,30922.01,30922.01,30890.0,30890.01,49.68578,1970-01-01 00:28:08.461499999,1535427.8611574,1145,10.47624,323785.3113408,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:03:00,1970-01-01 00:28:08.461380,30921.68,30928.89,30921.68,30922.01,33.5029,1970-01-01 00:28:08.461439999,1036045.4909193,545,10.19511,315260.7572831,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:02:00,1970-01-01 00:28:08.461320,30913.76,30921.69,30913.75,30921.69,20.51269,1970-01-01 00:28:08.461379999,634236.5300477,471,8.55699,264564.5869872,0,2023-07-04 11:37:44.037541,1
2023-07-04 09:01:00,1970-01-01 00:28:08.461260,30933.99,30934.0,30913.75,30913.76,28.17504,1970-01-01 00:28:08.461319999,871282.2263005,645,0.79601,24613.5702368,0,2023-07-04 11:37:44.037541,0
2023-07-04 09:00:00,1970-01-01 00:28:08.461200,30930.75,30934.0,30926.11,30933.99,38.33538,1970-01-01 00:28:08.461259999,1185644.1746366,539,24.29138,751268.4011842,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:59:00,1970-01-01 00:28:08.461140,30918.06,30930.76,30918.06,30930.76,21.86355,1970-01-01 00:28:08.461199999,676161.2046826,402,9.94448,307528.0821049,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:58:00,1970-01-01 00:28:08.461080,30920.79,30920.8,30910.0,30918.06,78.68227,1970-01-01 00:28:08.461139999,2432245.5341756,1059,37.20954,1150194.7984395,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:57:00,1970-01-01 00:28:08.461020,30934.99,30934.99,30916.37,30920.8,43.81903,1970-01-01 00:28:08.461079999,1355115.9365661,589,15.26214,471891.0228631,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:56:00,1970-01-01 00:28:08.460960,30923.83,30940.0,30923.82,30934.98,29.67063,1970-01-01 00:28:08.461019999,917794.2582689,531,16.65748,515204.1558046,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:55:00,1970-01-01 00:28:08.460900,30926.88,30926.89,30923.82,30923.83,7.28283,1970-01-01 00:28:08.460959999,225228.8319849,240,2.61077,80739.0759191,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:54:00,1970-01-01 00:28:08.460840,30942.99,30942.99,30926.71,30926.89,66.24089,1970-01-01 00:28:08.460899999,2049125.699399,769,16.67251,515713.141411,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:53:00,1970-01-01 00:28:08.460780,30942.99,30942.99,30942.98,30942.99,3.30421,1970-01-01 00:28:08.460839999,102242.1289596,225,2.50138,77400.1763262,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:52:00,1970-01-01 00:28:08.460720,30929.99,30942.99,30929.99,30942.98,23.34922,1970-01-01 00:28:08.460779999,722237.8444137,421,20.60863,637465.6583447,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:51:00,1970-01-01 00:28:08.460660,30916.01,30930.0,30916.0,30930.0,33.04345,1970-01-01 00:28:08.460719999,1021698.1685531,885,25.83056,798676.1313112,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:50:00,1970-01-01 00:28:08.460600,30919.99,30920.0,30916.0,30916.01,12.28119,1970-01-01 00:28:08.460659999,379718.9830798,426,5.5536,171711.0273909,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:49:00,1970-01-01 00:28:08.460540,30923.48,30923.49,30912.23,30919.99,27.9324,1970-01-01 00:28:08.460599999,863593.3546595,482,12.10717,374315.2918123,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:48:00,1970-01-01 00:28:08.460480,30946.99,30947.0,30920.79,30923.49,51.1876,1970-01-01 00:28:08.460539999,1583469.228207,839,9.87747,305486.6518724,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:47:00,1970-01-01 00:28:08.460420,30953.06,30953.07,30946.99,30947.0,18.78557,1970-01-01 00:28:08.460479999,581438.3486386,335,1.84518,57108.9753425,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:46:00,1970-01-01 00:28:08.460360,30953.06,30953.07,30953.06,30953.07,10.75199,1970-01-01 00:28:08.460419999,332807.0297786,295,3.81892,118207.2980844,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:45:00,1970-01-01 00:28:08.460300,30953.06,30953.07,30953.06,30953.06,12.19414,1970-01-01 00:28:08.460359999,377446.0303614,336,8.3293,257817.405951,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:44:00,1970-01-01 00:28:08.460240,30953.07,30953.07,30953.06,30953.06,9.14233,1970-01-01 00:28:08.460299999,282983.0971522,248,0.81224,25141.3215768,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:43:00,1970-01-01 00:28:08.460180,30953.95,30953.95,30953.06,30953.06,5.16863,1970-01-01 00:28:08.460239999,159989.1884689,214,1.54079,47693.5157469,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:42:00,1970-01-01 00:28:08.460120,30955.08,30955.08,30950.19,30953.94,23.00221,1970-01-01 00:28:08.460179999,711977.0841246,336,10.79617,334155.6920744,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:41:00,1970-01-01 00:28:08.460060,30960.67,30960.68,30955.07,30955.08,16.47655,1970-01-01 00:28:08.460119999,510061.2149703,431,2.02468,62675.1106104,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:40:00,1970-01-01 00:28:08.460000,30967.99,30968.0,30960.67,30960.68,15.54476,1970-01-01 00:28:08.460059999,481349.129311,313,2.39302,74094.9437676,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:39:00,1970-01-01 00:28:08.459940,30968.0,30968.0,30967.99,30967.99,5.59847,1970-01-01 00:28:08.459999999,173373.3835967,221,2.06214,63860.35152,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:38:00,1970-01-01 00:28:08.459880,30968.0,30968.0,30967.99,30968.0,6.23823,1970-01-01 00:28:08.459939999,193185.4698933,309,2.56356,79388.32608,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:37:00,1970-01-01 00:28:08.459820,30967.99,30968.0,30967.99,30968.0,3.68873,1970-01-01 00:28:08.459879999,114232.5731999,310,1.94472,60224.08896,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:36:00,1970-01-01 00:28:08.459760,30968.0,30968.0,30967.99,30968.0,4.53183,1970-01-01 00:28:08.459819999,140341.6958067,234,2.9685,91928.508,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:35:00,1970-01-01 00:28:08.459700,30967.99,30968.0,30967.99,30967.99,1.97379,1970-01-01 00:28:08.459759999,61124.3194865,264,1.05044,32530.02592,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:34:00,1970-01-01 00:28:08.459640,30967.99,30968.0,30967.99,30968.0,8.72693,1970-01-01 00:28:08.459699999,270255.5194869,340,3.85162,119276.96816,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:33:00,1970-01-01 00:28:08.459580,30968.0,30968.0,30967.99,30968.0,7.37321,1970-01-01 00:28:08.459639999,228333.5182404,254,2.46925,76467.734,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:32:00,1970-01-01 00:28:08.459520,30967.99,30968.0,30967.99,30967.99,4.84565,1970-01-01 00:28:08.459579999,150060.0752526,204,3.45091,106867.78088,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:31:00,1970-01-01 00:28:08.459460,30967.99,30968.0,30967.99,30968.0,8.40732,1970-01-01 00:28:08.459519999,260357.8697725,255,6.80857,210847.79576,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:30:00,1970-01-01 00:28:08.459400,30971.4,30971.41,30964.13,30968.0,10.8689,1970-01-01 00:28:08.459459999,336572.9854363,397,6.9306,214609.8242506,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:29:00,1970-01-01 00:28:08.459340,30968.41,30971.41,30968.41,30971.41,14.17468,1970-01-01 00:28:08.459399999,438990.4870042,339,6.27132,194218.4846831,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:28:00,1970-01-01 00:28:08.459280,30968.41,30968.42,30968.41,30968.42,11.70629,1970-01-01 00:28:08.459339999,362525.2283161,246,4.00172,123926.9456824,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:27:00,1970-01-01 00:28:08.459220,30968.19,30968.42,30968.18,30968.42,11.15031,1970-01-01 00:28:08.459279999,345305.1070118,289,3.07068,95093.4180109,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:26:00,1970-01-01 00:28:08.459160,30968.18,30968.19,30968.18,30968.19,7.91156,1970-01-01 00:28:08.459219999,245006.6808004,287,6.66396,206370.7794324,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:25:00,1970-01-01 00:28:08.459100,30973.2,30973.2,30968.18,30968.19,15.22539,1970-01-01 00:28:08.459159999,471524.8877478,363,10.77421,333672.1704191,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:24:00,1970-01-01 00:28:08.459040,30976.42,30976.42,30973.19,30973.19,16.40741,1970-01-01 00:28:08.459099999,508232.2620875,348,9.91088,306998.4640324,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:23:00,1970-01-01 00:28:08.458980,30959.83,30976.42,30959.82,30976.42,8.74627,1970-01-01 00:28:08.459039999,270849.4132415,477,5.86621,181670.7003998,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:22:00,1970-01-01 00:28:08.458920,30959.78,30959.83,30958.66,30959.82,11.78895,1970-01-01 00:28:08.458979999,364977.4150735,445,8.80033,272450.7129215,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:21:00,1970-01-01 00:28:08.458860,30950.27,30959.78,30950.26,30959.78,15.70661,1970-01-01 00:28:08.458919999,486189.2532871,431,9.21912,285382.8973075,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:20:00,1970-01-01 00:28:08.458800,30949.99,30950.27,30949.99,30950.26,12.89106,1970-01-01 00:28:08.458859999,398978.8044399,296,5.47542,169464.5447346,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:19:00,1970-01-01 00:28:08.458740,30944.29,30950.0,30944.28,30950.0,13.42182,1970-01-01 00:28:08.458799999,415369.3744025,417,10.25788,317452.1834169,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:18:00,1970-01-01 00:28:08.458680,30932.56,30944.29,30932.55,30944.29,11.26477,1970-01-01 00:28:08.458739999,348493.2204191,374,8.58538,265606.3301713,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:17:00,1970-01-01 00:28:08.458620,30935.0,30936.89,30932.55,30932.55,12.41985,1970-01-01 00:28:08.458679999,384209.6990376,364,7.77191,240422.4914642,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:16:00,1970-01-01 00:28:08.458560,30952.01,30952.01,30935.0,30935.01,25.16063,1970-01-01 00:28:08.458619999,778655.2631787,550,2.66361,82408.798166,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:15:00,1970-01-01 00:28:08.458500,30956.0,30956.0,30952.0,30952.01,8.1937,1970-01-01 00:28:08.458559999,253630.5603799,290,3.08323,95440.3724852,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:14:00,1970-01-01 00:28:08.458440,30953.32,30956.0,30953.32,30955.99,16.09234,1970-01-01 00:28:08.458499999,498120.66359,375,12.6329,391039.2987113,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:13:00,1970-01-01 00:28:08.458380,30953.32,30953.33,30953.32,30953.33,5.33071,1970-01-01 00:28:08.458439999,165003.210365,266,3.79078,117337.2642974,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:12:00,1970-01-01 00:28:08.458320,30953.33,30953.33,30953.32,30953.33,7.19375,1970-01-01 00:28:08.458379999,222670.4552762,260,0.95262,29486.7612246,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:11:00,1970-01-01 00:28:08.458260,30951.99,30956.0,30951.99,30953.33,10.74905,1970-01-01 00:28:08.458319999,332726.7617903,304,4.66096,144270.4280571,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:10:00,1970-01-01 00:28:08.458200,30956.79,30956.79,30951.99,30952.0,7.85618,1970-01-01 00:28:08.458259999,243174.8004962,310,2.60979,80781.1795685,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:09:00,1970-01-01 00:28:08.458140,30956.8,30956.8,30956.0,30956.78,16.54441,1970-01-01 00:28:08.458199999,512159.5128351,290,5.14604,159303.0691575,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:08:00,1970-01-01 00:28:08.458080,30947.64,30960.25,30947.63,30956.79,17.58078,1970-01-01 00:28:08.458139999,544232.1821558,423,9.41337,291382.2273516,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:07:00,1970-01-01 00:28:08.458020,30950.58,30953.15,30943.39,30947.63,29.63235,1970-01-01 00:28:08.458079999,917039.5739144,539,16.56678,512677.1116203,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:06:00,1970-01-01 00:28:08.457960,30941.96,30954.26,30941.95,30950.58,51.69293,1970-01-01 00:28:08.458019999,1599786.0052359,449,43.86025,1357372.717791,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:05:00,1970-01-01 00:28:08.457900,30949.0,30949.0,30941.95,30941.95,23.65965,1970-01-01 00:28:08.457959999,732218.8319522,352,3.91179,121057.4763012,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:04:00,1970-01-01 00:28:08.457840,30935.48,30949.0,30932.24,30949.0,25.19837,1970-01-01 00:28:08.457899999,779551.9486096,586,20.48424,633711.1724548,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:03:00,1970-01-01 00:28:08.457780,30938.44,30938.45,30935.48,30935.49,6.5281,1970-01-01 00:28:08.457839999,201952.7695415,280,3.387,104780.4785552,0,2023-07-04 11:37:44.037541,0
2023-07-04 08:02:00,1970-01-01 00:28:08.457720,30935.42,30939.49,30934.0,30938.45,15.41546,1970-01-01 00:28:08.457779999,476892.3973523,519,9.66419,298971.939295,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:01:00,1970-01-01 00:28:08.457660,30929.04,30935.43,30929.03,30935.43,35.04579,1970-01-01 00:28:08.457719999,1084014.775784,641,23.43196,724780.3850296,0,2023-07-04 11:37:44.037541,1
2023-07-04 08:00:00,1970-01-01 00:28:08.457600,30911.4,30929.04,30902.01,30929.04,36.41286,1970-01-01 00:28:08.457659999,1125717.1228236,941,22.76666,703847.7166499,0,2023-07-04 11:37:44.037541,1
2023-07-04 07:59:00,1970-01-01 00:28:08.457540,30917.77,30917.78,30900.48,30911.41,38.30321,1970-01-01 00:28:08.457599999,1183907.8812061,870,8.60488,265962.2561973,0,2023-07-04 11:37:44.037541,0
2023-07-04 07:58:00,1970-01-01 00:28:08.457480,30920.96,30922.13,30917.77,30917.78,12.19773,1970-01-01 00:28:08.457539999,377160.2569266,485,2.39231,73972.5853271,0,2023-07-04 11:37:44.037541,0
2023-07-04 07:57:00,1970-01-01 00:28:08.457420,30929.03,30929.04,30920.95,30920.96,16.26449,1970-01-01 00:28:08.457479999,502955.1530986,402,1.67073,51668.9455006,0,2023-07-04 11:37:44.037541,0
2023-07-04 07:56:00,1970-01-01 00:28:08.457360,30929.65,30929.66,30925.06,30929.04,12.18493,1970-01-01 00:28:08.457419999,376843.0335283,519,5.0976,157651.1776951,0,2023-07-04 11:37:44.037541,0
2023-07-04 07:55:00,1970-01-01 00:28:08.457300,30919.92,30929.66,30919.92,30929.65,11.88384,1970-01-01 00:28:08.457359999,367522.5504826,433,10.02586,310056.8927127,0,2023-07-04 11:37:44.037541,1
2023-07-04 07:54:00,1970-01-01 00:28:08.457240,30910.97,30919.94,30910.72,30919.92,36.00197,1970-01-01 00:28:08.457299999,1113007.0146898,639,31.428,971603.7681034,0,2023-07-04 11:37:44.037541,1
2023-07-04 07:53:00,1970-01-01 00:28:08.457180,30926.08,30926.32,30910.96,30910.97,64.78469,1970-01-01 00:28:08.457239999,2003086.3832909,842,17.25003,533360.2897064,0,2023-07-04 11:37:44.037541,0
2023-07-04 07:52:00,1970-01-01 00:28:08.457120,30924.84,30926.09,30920.03,30926.08,21.70744,1970-01-01 00:28:08.457179999,671302.0164065,424,11.57523,357964.638946,0,2023-07-04 11:37:44.037541,1
2023-07-04 07:51:00,1970-01-01 00:28:08.457060,30936.93,30936.94,30924.83,30924.84,26.53133,1970-01-01 00:28:08.457119999,820679.4395247,662,16.53077,511333.7230172,0,2023-07-04 11:37:44.037541,0
2023-07-04 07:50:00,1970-01-01 00:28:08.457000,30934.21,30938.39,30934.11,30936.93,33.02655,1970-01-01 00:28:08.457059999,1021715.1720005,516,22.29046,689575.4316417,0,2023-07-04 11:37:44.037541,1
2023-07-04 07:49:00,1970-01-01 00:28:08.456940,30934.12,30934.22,30934.11,30934.21,16.44564,1970-01-01 00:28:08.456999999,508731.36367,294,11.71196,362299.1821842,0,2023-07-04 11:37:44.037541,1
2023-07-04 07:48:00,1970-01-01 00:28:08.456880,30942.2,30942.21,30926.86,30934.12,38.35119,1970-01-01 00:28:08.456939999,1186295.7954643,974,15.43056,477284.1326473,0,2023-07-04 11:37:44.037541,0
2023-07-04 07:47:00,1970-01-01 00:28:08.456820,30945.44,30946.06,30942.2,30942.2,11.49555,1970-01-01 00:28:08.456879999,355726.6937373,400,2.50007,77360.4115674,0,2023-07-04 11:37:44.037541,0
2023-07-04 07:46:00,1970-01-01 00:28:08.456760,30955.27,30955.28,30941.99,30945.44,27.19103,1970-01-01 00:28:08.456819999,841524.2788469,578,5.98022,185053.8948418,0,2023-07-04 11:37:44.037541,0
